"Subject" "Activity" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.."
15 "WALKING" 0.273906322509804 -0.0123346490196078 -0.109000622823529 -0.41549136617451 -0.384217272294118 -0.629574939019608 0.71005723627451 0.0576857423529412 0.104210054352353 -0.960535818627451 -0.93197218372549 -0.936169203333333 0.0724280253137255 -0.00371279749803921 -0.0350739873462745 -0.513000097156863 -0.535384223686274 -0.773261883529412 -0.0603480133054902 -0.0747909375686275 0.0874749323823529 -0.649604699294118 -0.64349585552549 -0.66386737254902 -0.0701473711196078 -0.0618094000131373 -0.0708196567078431 -0.708827731176471 -0.818944785490196 -0.755387616862745 -0.398577864671765 -0.412182029627451 -0.398577864671765 -0.412182029627451 -0.573730813535294 -0.520896858117647 -0.532713446003922 -0.606343351352941 -0.773749050196078 -0.808265581372549 -0.461581274137255 -0.412977356245098 -0.671144510137255 -0.3993435503 -0.409165278392157 -0.638986896784314 -0.542494904362745 -0.552686292392157 -0.749264619647059 -0.526291273843137 -0.548489850529412 -0.796226020392157 -0.613070741333333 -0.709349898627451 -0.652576292588235 -0.663564149568628 -0.612988129294118 -0.699216485882353 -0.430311078372549 -0.494486511372549 -0.506755735666667 -0.544373378254902 -0.676882011372549 -0.629198331490196 -0.806832168235294 -0.825257730784314
15 "WALKING_DOWNSTAIRS" 0.285392611086957 -0.0104664332308696 -0.11490171526087 -0.557664634976087 -0.465159943425217 -0.685357696521739 0.693832965543478 0.0933431559130435 0.0275374344565217 -0.966111355434783 -0.955717734782609 -0.939178579565217 0.125076382869565 -0.00164184089413044 -0.0181739630958696 -0.631963305130435 -0.579167842147609 -0.817261298043478 -0.0359824233967391 -0.062758970843913 0.0766311126619565 -0.6777304575 -0.730068636652174 -0.700615502826087 -0.128988713515217 -0.0256135128823913 -0.0444268864108696 -0.714174273913043 -0.857745265869565 -0.776133493478261 -0.515635179021739 -0.561976702565217 -0.515635179021739 -0.561976702565217 -0.652742165152174 -0.623969338586957 -0.614764674847826 -0.674841497782609 -0.79976397673913 -0.829277632391304 -0.584384779717391 -0.490525457971739 -0.721214658695652 -0.54844719876087 -0.486468996478261 -0.692507917913043 -0.651522505 -0.592202175782609 -0.796691846521739 -0.644890263847826 -0.594360441043478 -0.836665639782609 -0.645223280304348 -0.768405897173913 -0.685328650652174 -0.690725458326087 -0.71173734266087 -0.734133457391304 -0.565397210695652 -0.629807368282609 -0.617937532523913 -0.634230095434783 -0.73086230673913 -0.6956772415 -0.829421684347826 -0.841667724130435
15 "WALKING_UPSTAIRS" 0.27961398 -0.0137983085362 -0.11983478104 -0.46989782206 -0.38936638013 -0.6775821022 0.65897784708 0.1196603022 0.04100201614 -0.9622021278 -0.965152105 -0.9454584296 0.0349056433 -0.00414031259586 0.02292235306858 -0.55020742986 -0.50616271286 -0.8026320432 -0.06747642915 -0.054976122282 0.097341967426 -0.63022265284 -0.65242101732 -0.6720350648 -0.106482078124 -0.049236746086 -0.059784485024 -0.6769829356 -0.8215348272 -0.7537753776 -0.44641334486 -0.4718200579 -0.44641334486 -0.4718200579 -0.58873293932 -0.55155134726 -0.541862481158 -0.59402263451 -0.7647978442 -0.8017217022 -0.49322464336 -0.4157011409342 -0.7124646198 -0.46215840476 -0.4151226521 -0.686544055 -0.566953924058 -0.52650357478 -0.7787211076 -0.5731533144 -0.5183754629094 -0.8259185908 -0.59863483152 -0.7143224408 -0.65614129088 -0.64308019932 -0.6236158995 -0.7088866882 -0.473153559 -0.5543723946 -0.53511002374 -0.578226359736 -0.6716170114 -0.61519612192 -0.8013564192 -0.8166930574
16 "LAYING" 0.286988188125 -0.01694599571875 -0.112359183046875 -0.686870341475 -0.703121368435938 -0.64693645053125 0.685220630703125 0.0036182799375 0.077846815734375 -0.982196194375 -0.97416770234375 -0.96139459203125 0.07396426264375 0.00478818201717188 0.0155941577215625 -0.74434808109375 -0.765514840921875 -0.78655420890625 0.01916688385 -0.0616199735765625 0.05944279559375 -0.8256326434375 -0.82720475484375 -0.781987913125 -0.118239533541875 -0.0474384409115625 -0.0516290734765625 -0.87236270734375 -0.87471874796875 -0.8521970303125 -0.649722151088906 -0.69104553975 -0.649722151088906 -0.69104553975 -0.745950241328125 -0.742746716171875 -0.75565526390625 -0.81526067828125 -0.86961540359375 -0.88160188765625 -0.719028986796875 -0.717414812118125 -0.691267225570313 -0.676019777078125 -0.714980213007812 -0.651646294010938 -0.76118788621875 -0.7779742928125 -0.7720801425 -0.749743377640625 -0.767898203696875 -0.79987401328125 -0.8128848196875 -0.83112005328125 -0.78913356578125 -0.831461294375 -0.8274167859375 -0.800363168125 -0.68947408340625 -0.740456180579688 -0.735685346403125 -0.753527924453125 -0.8391532371875 -0.83246647203125 -0.87817885859375 -0.89472343375
16 "SITTING" 0.2719253422 -0.0145710591248 -0.0980649259 -0.78307510748 -0.7231456481 -0.69243768436 0.68146237688 -0.0684125987 0.090681471984 -0.983784203 -0.9705831156 -0.9613465818 0.06702935708 0.0063939358146 0.0007818995124 -0.79564473716 -0.7850672007 -0.8143582214 -0.028219579332 -0.0821879314 0.08417840832 -0.8477394598 -0.8461977198 -0.76614363196 -0.11427435144 -0.03077113954 -0.0626412248 -0.886211548 -0.9009174118 -0.8625825336 -0.724700461054 -0.76114153366 -0.724700461054 -0.76114153366 -0.7862672492 -0.783886829 -0.7899459144 -0.8281855216 -0.8919040514 -0.8990753422 -0.7865594576 -0.74108871682 -0.7304296362104 -0.782345197 -0.7324876698 -0.69693460284 -0.807496029 -0.79837735108 -0.8008664638 -0.8016650148 -0.7852066028 -0.8262925722 -0.8352560624 -0.8515330428 -0.7856312678 -0.8532482884 -0.845173803 -0.78221269208 -0.76129976778 -0.79947244256 -0.77725384954 -0.7938427434 -0.849501374 -0.844666475 -0.898729742 -0.9065364788
16 "STANDING" 0.269322384571429 -0.0179196235971429 -0.111120961242857 -0.590910666857143 -0.578650764757143 -0.537299248564286 0.749157810314286 -0.0714545494285714 -0.0323038324571429 -0.973582043714286 -0.971692819714286 -0.947183183428571 0.105997313941429 0.00186129863885714 -0.032106024828 -0.670696997185714 -0.677719643 -0.734849371428571 -0.00520872951 -0.0736146943328571 0.0542879944028571 -0.736029286142857 -0.784122847142857 -0.687652672714286 -0.112142111239571 -0.0338941471485714 -0.0645680773052857 -0.827049473571429 -0.844902706142857 -0.814230547857143 -0.537403474085714 -0.5939408567 -0.537403474085714 -0.5939408567 -0.671883042957143 -0.664687069557143 -0.657236586571429 -0.726241132142857 -0.832905228714286 -0.854431238571429 -0.643783650485714 -0.605145704851429 -0.613355991031429 -0.572587437751429 -0.592486401042857 -0.534949956057143 -0.691135091957143 -0.693225613857143 -0.7177020463 -0.678874519811429 -0.682781733285714 -0.750695623714286 -0.732000459934286 -0.787014881428571 -0.710716313714286 -0.741204636285714 -0.785669422857143 -0.710857584571429 -0.601559437275714 -0.653165210014286 -0.658710566485714 -0.675159148942857 -0.773331104428571 -0.744430474285714 -0.850488130714286 -0.870373968142857
16 "WALKING" 0.265116708517857 -0.0177210367689286 -0.120815927 -0.629920319321429 -0.614741863194643 -0.572735121091071 0.656776471696428 -0.0349532914642857 0.0747462075178571 -0.966801599464286 -0.957329294107143 -0.939861787678571 0.106332328171429 0.0169801436866071 -0.0302306621930357 -0.699714774285714 -0.712524063928571 -0.7495616150375 -0.0150900851721429 -0.0866051616017857 0.0620036951232143 -0.781071856607143 -0.794262849107143 -0.714542679571429 -0.105656504119821 -0.0374783195892857 -0.0591782456767857 -0.848991210535714 -0.857805217857143 -0.82688183375 -0.578645609446429 -0.629533934875 -0.578645609446429 -0.629533934875 -0.702134615732143 -0.687547015094643 -0.692640391785714 -0.76312689 -0.849753142857143 -0.863912264285714 -0.673632427017857 -0.638246321089286 -0.630784480107143 -0.614702563732143 -0.627656453839286 -0.575965620507143 -0.715146525267857 -0.728238047035714 -0.731061079285714 -0.710577028185357 -0.715179164285714 -0.766499850892857 -0.771399312142857 -0.79987193625 -0.739527100178571 -0.786881094821429 -0.794092950178571 -0.734515819125 -0.630794217035714 -0.686904402821429 -0.681101183886607 -0.697914976494643 -0.800489664821429 -0.7808711775 -0.861421734642857 -0.877179704107143
16 "WALKING_DOWNSTAIRS" 0.288610470862069 -0.016843501087931 -0.0987844942931034 -0.681226984586207 -0.672219461241379 -0.615796902293103 0.683797842637931 -0.0743921895344828 0.0783702196206897 -0.952820559137931 -0.954357310517241 -0.923059621586207 0.0548247555172414 0.0225170662603448 0.0103115558406034 -0.747431986603448 -0.764174170689655 -0.774491942948276 -0.0303296651551724 -0.0756107767344828 0.104143289032759 -0.820147906896552 -0.820347046034483 -0.765161044655172 -0.0936071718293103 -0.0491761640155172 -0.0430499996293103 -0.871393936034483 -0.878642964137931 -0.84613571862069 -0.632849556896552 -0.668704135431034 -0.632849556896552 -0.668704135431034 -0.745083383965517 -0.737196447206897 -0.729770974137931 -0.804506729655172 -0.870539702931034 -0.884307268103448 -0.707271043087931 -0.691281118465517 -0.673917953982759 -0.672358068655172 -0.683969752758621 -0.616129094781035 -0.762565433965517 -0.772740111551724 -0.761503228965517 -0.754374777913793 -0.771096847241379 -0.786103181827586 -0.809545898793103 -0.82827562862069 -0.774342742586207 -0.825337901551724 -0.81809024637931 -0.784827354137931 -0.680565520189655 -0.715574532034483 -0.730039428206896 -0.74795899987931 -0.837801268793103 -0.81821373237931 -0.883509852931034 -0.893570164655172
16 "WALKING_UPSTAIRS" 0.283893854705882 -0.0112766655280882 -0.101333859838235 -0.665929433542647 -0.629466915294118 -0.581940186877941 0.731229418735294 -0.113068052632353 -0.0186808421617647 -0.968209742794118 -0.959304731029412 -0.939830742647059 0.0550507995294118 0.0032676154025 0.0261631719389706 -0.727838407294118 -0.722488502058824 -0.759539948529412 -0.0194797372882353 -0.0599009153411765 0.0793729060735294 -0.802521972205882 -0.798632281176471 -0.721893272058824 -0.100255519338235 -0.0492635673169118 -0.0437889404073529 -0.853201783970588 -0.86903409 -0.828080641176471 -0.602339359470588 -0.651335519352941 -0.602339359470588 -0.651335519352941 -0.71794101375 -0.718714108794118 -0.703961761323529 -0.785674029117647 -0.857234399117647 -0.872374671617647 -0.696590352147059 -0.656325350441176 -0.644318311625 -0.655395775217353 -0.640572439632353 -0.583508078441176 -0.747044471176471 -0.737679561764706 -0.743241054558823 -0.732267523635294 -0.724894159705882 -0.774581283823529 -0.792353623970588 -0.8080874625 -0.749106773970588 -0.807820719558824 -0.795876271617647 -0.739895467794118 -0.661919284661765 -0.702748394382353 -0.712927929147059 -0.727768742823529 -0.813752938529412 -0.805207885147059 -0.871725936323529 -0.882451782647059
17 "LAYING" 0.273405467701493 -0.0125278242549254 -0.10817448219403 -0.576929947337314 -0.534631876826866 -0.639096886238806 0.76721936358209 -0.0787117959701493 -0.0607480263134328 -0.963058784477612 -0.952076727462687 -0.945393852686567 0.0908520551701493 0.0284137650897015 0.0032127824119403 -0.660087328567164 -0.648656116501493 -0.803302552537313 -0.01406522082 -0.0883373204925373 0.0954915396582089 -0.750088847462687 -0.745453085522388 -0.703023475522388 -0.0997447469552239 -0.0461504002179104 -0.0405769498216418 -0.773953355223881 -0.810312743432836 -0.793496424029851 -0.536737146402985 -0.607305356332836 -0.536737146402985 -0.607305356332836 -0.676556411343284 -0.671474752 -0.658462953626866 -0.732857417761194 -0.793817535671642 -0.810863314776119 -0.630385669910896 -0.577770861679403 -0.705720956985075 -0.558514170014925 -0.542680650014925 -0.632948679014925 -0.697985331034328 -0.680886892238806 -0.792973838656716 -0.652431022880597 -0.638035908855224 -0.812802164029851 -0.717532919402985 -0.757699662537313 -0.71086250119403 -0.761763386865672 -0.74076725641791 -0.728733967761194 -0.615852656716418 -0.664352459791045 -0.674679655925373 -0.670813530014925 -0.750417395522388 -0.769533204477612 -0.81651409641791 -0.818163649701493
17 "SITTING" 0.2676398295 -0.0192222012763158 -0.110600604155263 -0.586282898722763 -0.521665843707895 -0.614077750105263 0.76897029631579 -0.0649182844210526 -0.068449426875 -0.974474265789474 -0.958909901052632 -0.950397460263158 0.0605625289381579 0.0133152902025 0.0162529299223684 -0.657158437355263 -0.623976503097368 -0.787221066052632 -0.000879354585526316 -0.0855903881802632 0.0702898561539474 -0.740856457828947 -0.732784693157895 -0.681884003530263 -0.121918655505263 -0.0463566307269737 -0.0605109274486842 -0.765352277105263 -0.803141631973684 -0.788086336184211 -0.531168101539474 -0.618996795197368 -0.531168101539474 -0.618996795197368 -0.664859754184211 -0.659368887776316 -0.648430804710526 -0.738725008026316 -0.787836855263158 -0.805588395131579 -0.621551405522368 -0.561785082955263 -0.683200305131579 -0.573845810031579 -0.531943597463158 -0.608591388069737 -0.693727580513158 -0.65829151268421 -0.776320791052632 -0.6506744955 -0.612708349171053 -0.796665434078947 -0.708694479973684 -0.74532811881579 -0.693837480657895 -0.752474288421053 -0.727813398289474 -0.708019188618421 -0.628254190064474 -0.673724907473684 -0.665241304078947 -0.655480529578947 -0.752441834736842 -0.776782875657895 -0.809396265 -0.815494709736842
17 "STANDING" 0.279859003636364 -0.0218107111727273 -0.11271877430303 -0.685366519186364 -0.610246265327273 -0.717284850342424 0.611430485757576 0.0634813363939394 0.042688351469697 -0.977795608333333 -0.963890299545455 -0.959626677272727 0.0648692208272727 -0.0179732091424242 -0.00465138765818182 -0.738497095712121 -0.701572882843939 -0.839508012575758 -0.0270058756469697 -0.0713457306348485 0.082424082119697 -0.77489046219697 -0.796819550757576 -0.750560509242424 -0.0960016997378788 -0.0324665496363636 -0.0520756900245455 -0.802861549545455 -0.849968322727273 -0.830385504393939 -0.639383599039394 -0.710014149033333 -0.639383599039394 -0.710014149033333 -0.741080071195454 -0.741606193863636 -0.709777028362121 -0.764790349787879 -0.833365951212121 -0.842947776060606 -0.716173350530303 -0.639402391559848 -0.763465195257576 -0.675033407242424 -0.620124362066667 -0.71471090769697 -0.765364949321212 -0.723626389878788 -0.829507855909091 -0.734741517151515 -0.697987010386364 -0.848012463030303 -0.742979298393939 -0.807985318181818 -0.759931054848485 -0.786278841878788 -0.792319894393939 -0.77084927530303 -0.715777752707576 -0.751805281333333 -0.746772609818182 -0.73756759419697 -0.790404035151515 -0.790739445151515 -0.849462267727273 -0.846311713333333
17 "WALKING" 0.261141132807018 -0.0141305635614035 -0.105758878018772 -0.550884754150877 -0.563315043622807 -0.640191153266667 0.717198631754386 -0.0167134132631579 -0.00605244292982456 -0.966913000350877 -0.947965604210526 -0.933814328245614 0.130224605 0.00529020688473684 -0.0114369313485965 -0.648095659508772 -0.685987517 -0.810824396491228 -0.0103628482414737 -0.0895022594 0.0747372969573684 -0.770444648807018 -0.763011739473684 -0.726962878070175 -0.0963086340701754 -0.0509359509298246 -0.0445184233789474 -0.803169885263158 -0.826287139824561 -0.807809809122807 -0.528012435584912 -0.567539461024561 -0.528012435584912 -0.567539461024561 -0.681470328168421 -0.683532750391228 -0.656958096642982 -0.741261725964912 -0.813239650526316 -0.831720157719298 -0.60761787145614 -0.598253734457895 -0.701295927491228 -0.531745918859649 -0.573277405796491 -0.63672506111579 -0.691247729614035 -0.708230872982456 -0.799600704035088 -0.636622522 -0.68306906877193 -0.820701435263158 -0.736927087535088 -0.770761200701754 -0.72000475754386 -0.78226223131579 -0.760767465438597 -0.754927225263158 -0.589087219345614 -0.62375666554386 -0.679824566570175 -0.6913049083 -0.764240710526316 -0.770990046666667 -0.82890952631579 -0.848852864035088
17 "WALKING_DOWNSTAIRS" 0.290507819069767 -0.0176423411069767 -0.10875663855814 -0.59527921227907 -0.51457541077907 -0.647810237418605 0.752791907674419 -0.0852273516744186 -0.0810085812325581 -0.976860657674419 -0.964979544186046 -0.957002699767442 0.0508744164627907 0.00347129936069767 0.015044818425814 -0.659875266046512 -0.599300582737209 -0.795571459302326 -0.0244218801162791 -0.0747292682790698 0.0766993978116279 -0.73095004372093 -0.746213597674419 -0.700963001767442 -0.136014549097674 -0.00450002269395349 -0.054725799 -0.750726341162791 -0.808268637209302 -0.782974871395349 -0.543752842186046 -0.636810072697674 -0.543752842186046 -0.636810072697674 -0.662324706511628 -0.65482429027907 -0.671607141162791 -0.743613469534884 -0.787642309302326 -0.797641503488372 -0.645267543195349 -0.546245418486047 -0.705437911023256 -0.577807635581395 -0.529354905062791 -0.644704246418605 -0.69524350427907 -0.627311477209302 -0.783483917441861 -0.654284584525581 -0.596505986116279 -0.806204013488372 -0.691417822395349 -0.755168540465116 -0.706916688604651 -0.744678840697674 -0.743576762093023 -0.727029545139535 -0.642602090627907 -0.690408996762791 -0.66915255644186 -0.642174393418605 -0.753581522790698 -0.784195335813954 -0.81049128744186 -0.797026884186046
17 "WALKING_UPSTAIRS" 0.27688992 -0.0195167662486441 -0.108270832542373 -0.652001620152542 -0.655577356475932 -0.710466400237288 0.57218205779661 0.0945895510508475 0.0638650824237288 -0.972430950169492 -0.966625157118644 -0.948490543728814 0.0911155581525424 0.0159978749144068 -0.00243813110508474 -0.72832457259322 -0.746137767949153 -0.84448803559322 -0.0163667726189831 -0.0845821241097966 0.0611385086949153 -0.784170867762712 -0.807883615932203 -0.765960311355932 -0.102835408610169 -0.0433974990847458 -0.0519903465220339 -0.831429677627119 -0.859021735423729 -0.845070095423729 -0.629687842738983 -0.673706377033898 -0.629687842738983 -0.673706377033898 -0.749246032542373 -0.749264565491525 -0.716395997745763 -0.781448267457627 -0.846685790508475 -0.861024574067797 -0.690394662020339 -0.68211760550339 -0.757113968237288 -0.638501055650847 -0.663655300486441 -0.70830849160339 -0.753217727305085 -0.76131031440678 -0.833667776779661 -0.726944695537288 -0.747054428355932 -0.853748274237288 -0.770466121864407 -0.812928376440678 -0.771713743050847 -0.790683480040678 -0.806703150847458 -0.786331105847458 -0.683677448355932 -0.719288507949153 -0.748057240389831 -0.752828474550847 -0.806432706779661 -0.803588123898305 -0.859894334067797 -0.872780876271186
18 "LAYING" 0.280457421029412 -0.0165184049702941 -0.109213080494118 -0.743219644264706 -0.679749429411765 -0.752529349852941 0.768057658676471 -0.0452883841470588 0.0645896541176471 -0.9834897425 -0.977035512647059 -0.965046870441176 0.0870825889117647 0.00144841241323529 0.00456017512088235 -0.77521456 -0.762272372941176 -0.872298759852941 -0.0175642438588235 -0.0814842702954412 0.0930931800441176 -0.830983289117647 -0.802952895147059 -0.785892582205882 -0.092548408192647 -0.0234785530735294 -0.0550763826526471 -0.853233550147059 -0.900685320735294 -0.866365243382353 -0.709151020735294 -0.751824704411765 -0.709151020735294 -0.751824704411765 -0.786002371470588 -0.788537680735294 -0.754582116176471 -0.809764877794118 -0.875941448529412 -0.906449394852941 -0.757677273529412 -0.709116489955882 -0.797602242205882 -0.738267689852941 -0.685423724705882 -0.748375710588235 -0.788458052941176 -0.774173789852941 -0.858893838676471 -0.781622332205882 -0.765451486764706 -0.884372773529412 -0.815268796323529 -0.843290224558824 -0.793194308382353 -0.837998513338235 -0.784369746617647 -0.803712278823529 -0.754949539558823 -0.788939399558824 -0.782910483088235 -0.796555689411765 -0.843966500294118 -0.821733143088235 -0.902638654411765 -0.91843858
18 "SITTING" 0.274698679491525 -0.0144553373181356 -0.106789994949153 -0.681818675423729 -0.61813178140678 -0.702030147627119 0.677572770847458 0.0355905941355932 0.106934181576271 -0.979970975762712 -0.971634119661017 -0.956229138983051 0.0764963159152542 0.0110255792983051 0.00365612541491525 -0.717799862033898 -0.71712980559322 -0.839170482881356 -0.0395419192118644 -0.0740406525762712 0.0850062837627119 -0.800753711915254 -0.77963782440678 -0.739436725932203 -0.0960399076654237 -0.0562273731186441 -0.0659313212474576 -0.832348447966102 -0.877167400508475 -0.825657265762712 -0.649192503050847 -0.678780207152542 -0.649192503050847 -0.678780207152542 -0.736941733050847 -0.733747207457627 -0.715147498983051 -0.774209620813559 -0.849748808305085 -0.881989036271186 -0.706015045423729 -0.652570012661017 -0.758089770508475 -0.673391602372881 -0.625225390338983 -0.696751225423729 -0.738164772711864 -0.730071081525424 -0.824910357118644 -0.72187453661017 -0.722268529322034 -0.852270199491525 -0.780847286779661 -0.812326259830509 -0.748973801016949 -0.809391365559322 -0.765062617288136 -0.761039599830508 -0.687229717033898 -0.724427989152542 -0.729968276440678 -0.739518874067797 -0.812809877966102 -0.78998189759322 -0.876990192711864 -0.89755373779661
18 "STANDING" 0.276656488474576 -0.0198933819542373 -0.110450574135593 -0.719348149491525 -0.660240905966102 -0.727201133389831 0.711866966271187 0.000889506898305084 0.159691160271186 -0.981646468305085 -0.969262575084746 -0.961080235762712 0.0747051416101695 0.0284560538079661 -0.0214279950259322 -0.757728811186441 -0.760883561186441 -0.865667540508474 -0.0293519228084746 -0.0846033816 0.0816741599135593 -0.816764811525424 -0.796648751355932 -0.774910661864407 -0.0976096331644068 -0.0388046947915254 -0.0531425893118644 -0.851500476949153 -0.897040270677966 -0.849646073050847 -0.686944641186441 -0.711967936949153 -0.686944641186441 -0.711967936949153 -0.780281750338983 -0.764189085694915 -0.734058015762712 -0.789133151186441 -0.874459618644068 -0.893658474067797 -0.735165313728814 -0.693263934915254 -0.787587351016949 -0.713926888644068 -0.665511247271186 -0.718915700423729 -0.768705364915254 -0.768880294915254 -0.853403320677966 -0.768381522033898 -0.768737430508475 -0.876583108644068 -0.803253771355932 -0.834524857627119 -0.77591474 -0.823347532542373 -0.779499487966102 -0.795770960508475 -0.717079925966102 -0.754134397627119 -0.760945927915254 -0.769404683559322 -0.829726752881356 -0.800598137627119 -0.892668942542373 -0.903281259508475
18 "WALKING" 0.273539871944444 -0.0199415026749681 -0.111299483666667 -0.627973442638889 -0.540620494055556 -0.630344967638889 0.741627416805556 -0.0530216120555556 0.0457549457916667 -0.976382527083333 -0.958521730277778 -0.950625776388889 0.0768015759847222 0.0172615959777778 -0.00197637957780556 -0.68099295875 -0.681655444861111 -0.815198141944445 -0.0524345611020833 -0.0483225487581944 0.0925604921097222 -0.750517058888889 -0.724411648611111 -0.690903652083333 -0.0995387932786111 -0.0498930307805556 -0.0441521086736111 -0.814437642638889 -0.859932279722222 -0.808990156666667 -0.582272515972222 -0.616214155055556 -0.582272515972222 -0.616214155055556 -0.705761240416667 -0.690597447222222 -0.6377355475 -0.710182108194444 -0.832470779166667 -0.866800773611111 -0.645776373472222 -0.586051433333333 -0.701878220833333 -0.621692959861111 -0.547504004041667 -0.623258880555556 -0.696674998333333 -0.690967095277778 -0.797764713888889 -0.693404483333333 -0.693891067083333 -0.831382097361111 -0.741931356388889 -0.771963467083333 -0.706421671527778 -0.75686667875 -0.702981651666667 -0.715302381666667 -0.621051976222222 -0.673732315972222 -0.689362012638889 -0.694065118472222 -0.773995059027778 -0.721789584583333 -0.861802090138889 -0.883522166666667
18 "WALKING_DOWNSTAIRS" 0.279098867962963 -0.0160860620851852 -0.100902926044444 -0.693519898703704 -0.632494876666667 -0.705032444259259 0.709064098148148 -0.0280574354074074 0.0843192718333333 -0.981054297962963 -0.973709531481482 -0.965933924259259 0.0780300109518518 0.0184946157314815 0.00393466685903704 -0.732026939444444 -0.734643328703704 -0.847434193333333 -0.0295463279814815 -0.0695901902314815 0.0970394573814815 -0.82707501962963 -0.77245632462963 -0.751962265185185 -0.0784184916314815 -0.0590423477944444 -0.0736069802018519 -0.845788044444444 -0.882150690740741 -0.840901017037037 -0.658788078333333 -0.692172129037037 -0.658788078333333 -0.692172129037037 -0.75245451962963 -0.745649056111111 -0.730591813518519 -0.790686680925926 -0.859170977592593 -0.890348461296296 -0.716246260185185 -0.672114428444444 -0.765924645555556 -0.685865222592593 -0.636476360611111 -0.69797561462963 -0.748521665925926 -0.746920673518518 -0.832428769444444 -0.738968472777778 -0.739389995740741 -0.861076687222222 -0.797075665148148 -0.816557548333333 -0.76366672962963 -0.837683513148148 -0.752931876666667 -0.77157674537037 -0.705573142740741 -0.73353389037037 -0.740687026111111 -0.753732874259259 -0.817810823148148 -0.810112287592593 -0.885396077407407 -0.905296467037037
18 "WALKING_UPSTAIRS" 0.273360042115385 -0.0160924379965385 -0.108593375173077 -0.710934716346154 -0.645085076923077 -0.700533219038462 0.673975419423077 0.00990952126923078 0.0920352913653846 -0.978486005 -0.968617306538462 -0.959309857115385 0.0695619102884615 0.000398149857403847 0.0187912719855231 -0.751516351153846 -0.750260346538462 -0.847006828076923 -0.0573745943788461 -0.0490088777263461 0.0960941500692308 -0.811741183269231 -0.797839975 -0.735860136923077 -0.100820585355769 -0.0402608709673077 -0.0532400387096154 -0.867965255769231 -0.890735698269231 -0.843154953269231 -0.674894005192308 -0.694569876211538 -0.674894005192308 -0.694569876211538 -0.769415427692308 -0.755203750192308 -0.73038763 -0.793310569038462 -0.872656431346154 -0.895145157692308 -0.7356541075 -0.681886770769231 -0.764622317692308 -0.702403671153846 -0.650015999423077 -0.691441334846154 -0.767424087692308 -0.763307647307692 -0.834772639423077 -0.757147440961539 -0.753091201538462 -0.857772184230769 -0.795815305769231 -0.826558307115385 -0.752910459423077 -0.818980449423077 -0.784210664230769 -0.755610624038461 -0.710908311730769 -0.733431881346154 -0.757170306538462 -0.753896362692308 -0.825760003653846 -0.8085016175 -0.891670847692308 -0.907703358461538
